=======================================================
frequent 1-itemsets		support
=======================================================
frozenset({'太阳'}) 0.009987707437000615
frozenset({'地下城'}) 0.0069145666871542714
frozenset({'科幻电影'}) 0.047633681622618315
frozenset({'科技'}) 0.005019463224749027
frozenset({'情怀'}) 0.007990165949600492
frozenset({'喜欢'}) 0.013726695349313665
=======================================================
frequent 2-itemsets		support
=======================================================
frozenset({'故事', '地球'}) 0.00594140544970293
frozenset({'拯救', '地球'}) 0.005531653349723417
frozenset({'流浪', '电影'}) 0.02545584921122721
frozenset({'地球', '小说'}) 0.005736529399713174
frozenset({'电影', '中国'}) 0.03539233763573038
frozenset({'好莱坞', '电影'}) 0.0050706822372464655
frozenset({'地球', '电影'}) 0.044970292972751486
frozenset({'科幻', '中国'}) 0.021409547223929522
frozenset({'地球', '木星'}) 0.008502356074574882
frozenset({'剧情', '电影'}) 0.00921942224953903
